Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
South Africa,ZAF,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,22.1926011,20.45416457,18.21735067,14.57870027,14.64898847,14.30991338,15.32754655,15.85803817,16.28591979,14.88368701,14.45224769,11.5397984,12.18101707,12.08901651,13.07300962,14.22815547,13.13509466,10.91610464,10.36601215,15.29217365,13.38045392,11.54206673,11.36859658,12.47621313,..,..,..
South Africa,ZAF,"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",EN.CO2.OTHX.ZS,1.238618653,1.302999832,1.287280143,1.964418087,2.043201419,2.163618864,2.06988649,1.816773467,1.513854163,1.46940859,1.308331254,1.207065441,1.193317422,1.125628141,1.033481608,0.961615945,1.107070275,1.139382792,1.14127738,1.191728006,1.452748973,2.419375269,2.606733858,2.521408183,..,..,..
South Africa,ZAF,CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,4.642769256,4.948047595,4.983431048,6.140350877,5.633916338,4.743022137,4.054455078,3.964509542,3.668185088,3.518559032,3.276175537,4.04777704,4.82528609,5.048097631,5.300588658,5.78043998,6.463258102,7.64868179,7.653410836,7.821340944,3.394639014,4.121804778,5.551877192,5.630352046,..,..,..
South Africa,ZAF,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,82.96391427,83.56117567,84.42533117,90.30103008,88.70386061,88.7414523,88.76512734,88.2795365,86.32908443,89.81608162,89.30304175,90.84144022,91.35169038,88.44755524,85.38695252,90.43221278,85.3621195,83.96654925,84.13279782,82.06731225,85.88113359,84.23392824,84.26457451,82.97849161,..,..,..
South Africa,ZAF,Surface area (sq. km),AG.SRF.TOTL.K2,1219090,1219090,1219090,1219090,1219090,1219090,1219090,1219090,1219090,1219090,1219090,1219090,1219090,1219090,1219090,1219090,1219090,1219090,1219090,1219090,1219090,1219090,1219090,1219090,1219090,1219090,..
South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,1.12E+11,1.20E+11,1.31E+11,1.34E+11,1.40E+11,1.55E+11,1.48E+11,1.53E+11,1.38E+11,1.37E+11,1.36E+11,1.22E+11,1.15E+11,1.75E+11,2.29E+11,2.58E+11,2.72E+11,2.99E+11,2.87E+11,2.96E+11,3.75E+11,4.17E+11,3.97E+11,3.66E+11,3.50E+11,3.13E+11,..
South Africa,ZAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.317783203,-1.018308015,-2.137041716,1.233613398,3.199999999,3.100000005,4.299999997,2.600000002,0.499999997,2.400000005,4.199999997,2.700000003,3.700374403,2.949075466,4.554559908,5.277051971,5.585045962,5.360474053,3.191043888,-1.538089135,3.039747085,3.212451755,2.219824006,2.212354431,1.548700635,1.283295722,..
South Africa,ZAF,GDP per capita (current US$),NY.GDP.PCAP.CD,3182.23967,3345.827626,3557.128685,3584.099342,3650.486114,3973.932383,3690.178479,3728.333992,3288.203765,3183.149769,3099.131614,2705.780204,2540.971222,3807.115746,4901.121316,5453.192814,5668.386771,6161.217951,5817.27839,5916.254357,7392.868752,8081.417175,7590.028438,6881.794742,6472.101027,5691.68677,..
South Sudan,SSD,"Population, total",SP.POP.TOTL,5762190,5698998,5593347,5484372,5425099,5452771,5584223,5806951,6092688,6398416,6692999,6967817,7233237,7499695,7784488,8099908,8445659,8815495,9208598,9623176,10056475,10510122,10980623,11453810,11911184,12339812,..
South Sudan,SSD,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.066627577,0.063058757,..,..,..
South Sudan,SSD,CO2 emissions (kt),EN.ATM.CO2E.KT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1331.121,1448.465,..,..,..
South Sudan,SSD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.121224543,0.126461413,..,..,..
South Sudan,SSD,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.38888889,30.6122449,..,..,..
South Sudan,SSD,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,..,..,..
South Sudan,SSD,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,..,..,..
South Sudan,SSD,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.388888889,0.680272109,..,..,..
South Sudan,SSD,"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",EN.CO2.OTHX.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.166666667,3.401360544,..,..,..
South Sudan,SSD,CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.694444444,0.680272109,..,..,..
South Sudan,SSD,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,..,..,..
South Sudan,SSD,Surface area (sq. km),AG.SRF.TOTL.K2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,644330,644330,644330,644330,644330,..
South Sudan,SSD,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15550136279,12231362023,15727363443,17826697892,10368813559,13257635695,13282084034,9015221096,..
South Sudan,SSD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.04164188,5.493416395,-4.640316736,-46.08212237,13.12973114,3.373648477,-6.349777952,..
South Sudan,SSD,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1688.654047,1271.031728,1563.904195,1696.145667,944.2828116,1157.486958,1115.093515,730.5801009,..
Spain,ESP,"Population, total",SP.POP.TOTL,38850435,38939049,39067745,39189400,39294967,39387017,39478186,39582413,39721108,39926268,40263216,40756001,41431558,42187645,42921895,43653155,44397319,45226803,45954106,46362946,46576897,46742697,46773055,46620045,46480882,46418269,..
Spain,ESP,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.410948281,0.400321278,0.402039438,0.371908308,0.37863798,0.373640471,0.343688122,0.350554983,0.339736404,0.348092042,0.334380014,0.314728007,0.307849077,0.300395988,0.299118478,0.290540457,0.25547676,0.241465724,0.21244098,0.189561143,0.179669556,0.177928124,0.175611421,0.154768796,..,..,..
Spain,ESP,CO2 emissions (kt),EN.ATM.CO2E.KT,218597.204,225634.177,233921.597,219253.597,233404.55,241611.296,233305.541,252073.247,261541.441,282355.333,294434.431,297830.073,314518.59,321097.188,339428.521,353462.13,350037.152,358236.564,329285.599,288237.201,270910.626,270547.593,264779.402,236968.874,..,..,..
Spain,ESP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.626634657,5.794547705,5.987588918,5.594716862,5.939807762,6.134287753,5.909733061,6.368314307,6.584444749,7.071918993,7.312740021,7.307637297,7.591280782,7.611166445,7.908050681,8.097058048,7.88419571,7.920890716,7.165531607,6.216973378,5.816416366,5.788018458,5.660938803,5.082982524,..,..,..
Spain,ESP,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,38.48469891,37.65270714,40.02253267,37.58228031,36.94619888,39.12433712,35.22987978,37.81010135,36.53655719,40.42908043,39.78745557,37.02631203,39.92461973,37.08147414,37.84461153,39.09420616,39.62949286,40.40499734,38.76780006,37.61820224,33.65142377,38.24773414,41.97895869,36.72239667,..,..,..
Spain,ESP,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,5.207005301,5.683314102,5.732783622,5.999230653,6.179104478,7.319997572,8.484353143,10.27479961,10.16642598,10.77936077,11.83913915,12.61158103,13.65512417,15.23114522,16.98518847,19.33810561,20.43664097,20.31998526,24.28143479,24.81075786,26.31771299,24.49613034,24.71678254,25.28705394,..,..,..
Spain,ESP,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,54.67355566,54.9121581,55.54858836,56.74767105,57.58680283,57.2319694,59.66710152,56.61395674,57.83828499,56.29683502,54.63614512,56.09771113,53.42310831,54.06217167,52.82348238,51.46280735,51.85320986,50.97653851,53.00956602,56.15943412,57.40139148,53.90287209,50.26590588,54.28027607,..,..,..
Spain,ESP,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,20.25666338,20.23577506,18.01712483,18.46442128,19.24300401,18.67467239,17.86271451,18.86264365,18.23733289,15.66598438,16.93892938,18.3004433,17.25333154,18.38373823,17.56578947,17.00686389,13.91248154,14.65450885,14.86970842,13.71689432,15.28360944,14.75453172,13.87651666,15.05134516,..,..,..
Spain,ESP,"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",EN.CO2.OTHX.ZS,2.07798618,2.177116509,2.226228031,2.455196272,2.45724033,2.388569926,2.491511425,2.273016412,1.997029213,2.08854522,2.322909561,2.123552124,1.988827568,2.571475789,2.785087719,2.475796541,3.215780404,2.649653621,2.499273467,2.702800623,3.114741583,2.809667674,2.925817847,3.466859034,..,..,..
Spain,ESP,CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,7.996051333,8.665684271,8.481297882,8.653245568,8.787054539,8.30082833,9.190602918,8.528052245,8.495626341,8.29353347,8.519728575,8.801658802,8.487010365,8.557263262,8.762531328,8.689266553,8.447193501,7.934158328,8.401950337,9.275026267,10.40919154,9.493957704,9.487789894,9.88712552,..,..,..
Spain,ESP,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,33.64926525,33.79759796,33.41693969,32.03659414,30.85938727,29.98876882,26.46684375,27.6414367,25.68456178,26.60034546,27.06213493,24.50658097,26.19680541,23.75633822,23.49102773,22.09669053,20.01340932,21.08565696,16.33573505,13.92440492,11.45537237,17.51446889,22.01479101,17.57141531,..,..,..
Spain,ESP,Surface area (sq. km),AG.SRF.TOTL.K2,505990,505990,505990,505990,505990,505990,505990,505990,505990,505990,505000,505020,505320,505370,505370,505370,505370,505370,505370,505370,505600,505600,505940,505940,505940,505940,..
Spain,ESP,GDP (current US$),NY.GDP.MKTP.CD,5.35E+11,5.76E+11,6.29E+11,5.24E+11,5.29E+11,6.13E+11,6.41E+11,5.89E+11,6.17E+11,6.33E+11,5.95E+11,6.26E+11,7.05E+11,9.07E+11,1.07E+12,1.16E+12,1.26E+12,1.48E+12,1.63E+12,1.50E+12,1.43E+12,1.49E+12,1.34E+12,1.37E+12,1.38E+12,1.20E+12,..
Spain,ESP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.781393447,2.546000579,0.929215423,-1.031491774,2.383195323,2.757494028,2.674639067,3.689613998,4.305978447,4.484901183,5.289093179,4.001069225,2.879762121,3.187571476,3.166746501,3.723102943,4.174119116,3.768895263,1.115972755,-3.57381203,0.013786544,-1.000080488,-2.620308512,-1.671971848,1.360673017,3.214286402,..
Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,13773.3657,14782.0389,16105.41873,13362.01835,13465.37783,15561.97275,16236.77168,14872.56589,15534.35989,15859.08603,14787.75606,15359.10844,17019.53541,21495.70741,24918.64584,26510.71745,28482.60948,32709.40104,35578.73619,32333.4661,30737.83227,31832.23808,28647.83524,29370.66387,29718.50022,25831.58231,..
Sri Lanka,LKA,"Population, total",SP.POP.TOTL,17078000,17306000,17524000,17728000,17912000,18074000,18210000,18323000,18425000,18532000,18655000,18797000,18939000,19083000,19227000,19373000,19520000,19668000,19817000,19967000,20118000,20270000,20424000,20579000,20771000,20966000,..
Sri Lanka,LKA,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.09561527,0.09550953,0.111040938,0.098661214,0.100264694,0.099458759,0.112569165,0.11216721,0.108891976,0.113236648,0.124095736,0.125706983,0.126067931,0.116904734,0.119794681,0.107482879,0.095854362,0.090184407,0.082490934,0.08534151,0.081096301,0.081561655,0.078163411,0.073459305,..,..,..
Sri Lanka,LKA,CO2 emissions (kt),EN.ATM.CO2E.KT,3868.685,4176.713,5185.138,5042.125,5526.169,5903.87,7062.642,7616.359,7825.378,8617.45,10238.264,10443.616,11056.005,11078.007,12299.118,12101.1,11976.422,12354.123,12207.443,13175.531,13688.911,15232.718,16226.475,16024.79,..,..,..
Sri Lanka,LKA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.226530331,0.241344794,0.295887811,0.284415896,0.308517698,0.326649884,0.387844152,0.415672052,0.424715224,0.465003777,0.548821442,0.555600149,0.583769206,0.580517057,0.639679513,0.624637382,0.613546209,0.62813316,0.616008629,0.659865328,0.680431007,0.751490775,0.794480758,0.778696244,..,..,..
Sri Lanka,LKA,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,4.08719346,8.638743455,16.08961303,8.731808732,8.163265306,6.605504587,15.16290727,18.86792453,16.12121212,17.14285714,31.55893536,29.51923077,31.99635369,33.13807531,36.14947197,34.65272591,28.86247878,31.7092034,33.25082508,35.55363322,27.5,35.31015678,40.53549191,29.69432314,..,..,..
Sri Lanka,LKA,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..
Sri Lanka,LKA,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,94.88151659,95.0834065,92.07920792,93.23636364,91.50630392,92.36024845,93.35410177,93.59653346,94.37675726,94.25531915,95.05730659,94.66292135,95.38971808,92.68454154,92.45676804,91.90909091,91.4268218,91.83734046,90.83808952,91.12162538,88.85614787,85.36350506,80.81355932,78.05491991,..,..,..
Sri Lanka,LKA,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,10.89918256,9.685863874,12.21995927,13.51351351,11.68831169,8.990825688,9.273182957,10.06289308,12,10.87912088,7.699619772,8.269230769,8.113035552,9.958158996,6.823720552,8.887229276,9.932088285,8.816705336,8.910891089,8.910034602,8.225806452,6.884798909,7.03611457,7.350800582,..,..,..
Sri Lanka,LKA,"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",EN.CO2.OTHX.ZS,14.44141689,13.35078534,12.21995927,12.47401247,12.24489796,12.8440367,9.022556391,8.805031447,8.96969697,8.351648352,8.460076046,8.846153846,8.113035552,6.276150628,6.498781478,6.198655713,7.045840407,5.413766435,4.620462046,4.757785467,4.838709677,4.158145876,3.237858032,2.69286754,..,..,..
Sri Lanka,LKA,CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,2.72479564,2.879581152,2.647657841,3.326403326,3.339517625,4.036697248,3.007518797,3.522012579,3.878787879,4.285714286,3.326996198,3.173076923,3.463992707,3.263598326,3.005686434,2.987303958,3.395585739,3.248259861,3.547854785,3.200692042,3.629032258,3.340149966,3.362391034,4.075691412,..,..,..
Sri Lanka,LKA,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0.09478673,0.175592625,0.070721358,0.072727273,0.132714001,0.062111801,0.05192108,0.09629273,0.046860356,0.042553191,0.035816619,0.03511236,0.033167496,2.085402185,1.878354204,1.909090909,1.898346601,1.306025527,1.802343046,1.697745616,1.660862577,7.438613385,11.84180791,12.60869565,..,..,..
Sri Lanka,LKA,Surface area (sq. km),AG.SRF.TOTL.K2,65610,65610,65610,65610,65610,65610,65610,65610,65610,65610,65610,65610,65610,65610,65610,65610,65610,65610,65610,65610,65610,65610,65610,65610,65610,65610,..
Sri Lanka,LKA,GDP (current US$),NY.GDP.MKTP.CD,8032551173,9000362582,9703011636,10338679636,11717604209,12995278049,13905482178,15091913884,15724685803,15625169875,16330814180,15746229582,16536535647,18881765437,20662525941,24406252457,28279814925,32350248411,40713812310,42066217872,56725745039,65292741297,68434399083,74294206491,80028186275,82316172384,..
Sri Lanka,LKA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.399995311,4.599987243,4.399991252,6.900063252,5.599918727,5.500085232,3.799967205,6.405399698,4.698423046,4.300540498,6.00003316,-1.545408134,3.964675686,5.940269078,5.445061278,6.241748045,7.6682919,6.796826119,5.950088145,3.538912053,8.015959407,8.404738131,9.144579388,3.395709596,4.878603033,4.785984567,..
Sri Lanka,LKA,GDP per capita (current US$),NY.GDP.PCAP.CD,470.3449569,520.0718006,553.6984499,583.1836437,654.1762064,719.0039863,763.617912,823.6595472,853.4429201,843.1453634,875.412178,837.6990787,873.1472436,989.4547732,1074.661983,1259.807591,1448.76101,1644.816372,2054.489192,2106.787092,2819.651309,3221.151519,3350.685423,3610.195174,3852.88076,3926.174396,..
St. Kitts and Nevis,KNA,"Population, total",SP.POP.TOTL,40833,41009,41360,41836,42363,42888,43391,43885,44391,44938,45544,46216,46935,47681,48424,49139,49818,50465,51093,51717,52352,52998,53650,54301,54944,55572,..
St. Kitts and Nevis,KNA,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.329417845,0.364135911,0.341416902,0.319851544,0.327887067,0.310779045,0.294791928,0.283183567,0.300026902,0.285819728,0.26610492,0.24783801,0.25885883,0.289373323,0.278205196,0.254649939,0.233327767,0.234832698,0.221182873,0.242792642,0.247861597,0.245526518,0.254107817,0.236280283,..,..,..
St. Kitts and Nevis,KNA,CO2 emissions (kt),EN.ATM.CO2E.KT,124.678,139.346,139.346,143.013,157.681,161.348,165.015,172.349,183.35,183.35,183.35,183.35,198.018,220.02,227.354,234.688,234.688,249.356,249.356,260.357,260.357,267.691,278.692,278.692,..,..,..
St. Kitts and Nevis,KNA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.053363701,3.397937038,3.36910058,3.418419543,3.722139603,3.762077971,3.802977576,3.927287228,4.130341736,4.080065869,4.02577727,3.967240782,4.218983701,4.614416644,4.695068561,4.776002768,4.710907704,4.941167146,4.880433719,5.034263395,4.973200642,5.050964187,5.194631873,5.132354837,..,..,..
St. Kitts and Nevis,KNA,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..
St. Kitts and Nevis,KNA,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..,..
St. Kitts and Nevis,KNA,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",EN.CO2.OTHX.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..
St. Kitts and Nevis,KNA,Surface area (sq. km),AG.SRF.TOTL.K2,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,..
St. Kitts and Nevis,KNA,GDP (current US$),NY.GDP.MKTP.CD,208740440.8,209880963,229434518.5,249676000,277567259.3,299699666.7,318742963,357237682.1,364975456.9,389984428.9,420086753.4,460467986.5,480825603.4,463418863.3,501150888.9,543169963,636071000,684148703.7,734660333.3,708891296.3,692457407.4,728050629.6,731919888.9,787290370.4,864766185.2,921888851.9,..
